model	Precision	Recall	nDCG	MAP	MRR	SEntropy	Gini	ItemCoverage	ARP	APLT	Recall_pop1	Recall_pop2_5	Recall_pop6_10	Recall_pop11_20	Recall_pop20plus	nDCG_pop1	nDCG_pop2_5	nDCG_pop6_10	nDCG_pop11_20	nDCG_pop20plus	Recall_u1	Recall_u2_5	Recall_u6_10	Recall_u11_20	Recall_u20plus	nDCG_u1	nDCG_u2_5	nDCG_u6_10	nDCG_u11_20	nDCG_u20plus
FunkSVD_seed=42_e=100_bs=512_factors=64_lr=0$0001_reg_w=0$1_reg_b=0$001	0.0039241588313	0.0074313726790146	0.0062310360593922	0.0043966181805174	0.0127421686420054	6.33301823406318	0.0088514588794668	370.0	316.053912502914	0.0	0.0	0.0	0.0	0.0	0.0116608594095781	0.0	0.0	0.0	0.0	0.0081859764487179			0.0	0.0072627612195957	0.0074815896076227			0.0	0.0054593735138398	0.006458065309219
