model	Precision	Recall	nDCG	MAP	MRR	SEntropy	Gini	ItemCoverage	ARP	APLT	Recall_pop1	Recall_pop2_5	Recall_pop6_10	Recall_pop11_20	Recall_pop20plus	nDCG_pop1	nDCG_pop2_5	nDCG_pop6_10	nDCG_pop11_20	nDCG_pop20plus	Recall_u1	Recall_u2_5	Recall_u6_10	Recall_u11_20	Recall_u20plus	nDCG_u1	nDCG_u2_5	nDCG_u6_10	nDCG_u11_20	nDCG_u20plus
VSM_sim=cosine_up=tfidf_ip=tfidf_load=ItemAttributes	0.0046312844820887	0.0091902869235995	0.0073903814369723	0.0049644710372039	0.0137203406241404	11.065897394822656	0.2551759438498625	4782.0	69.70714896262336	0.0495376486129458	0.0043383947939262	0.0053879310344827	0.0029989658738366	0.0078731142241379	0.0101602417556726	0.0017154617343236	0.0028074355920252	0.0016536609100881	0.0045267103420509	0.0070375581991249			0.25	0.0108256252141144	0.0086862802713642			0.1510196182278051	0.0084371886468339	0.0070688155024686
