model	Precision	Recall	nDCG	MAP	MRR	SEntropy	Gini	ItemCoverage	ARP	APLT	Recall_pop1	Recall_pop2_5	Recall_pop6_10	Recall_pop11_20	Recall_pop20plus	nDCG_pop1	nDCG_pop2_5	nDCG_pop6_10	nDCG_pop11_20	nDCG_pop20plus	Recall_u1	Recall_u2_5	Recall_u6_10	Recall_u11_20	Recall_u20plus	nDCG_u1	nDCG_u2_5	nDCG_u6_10	nDCG_u11_20	nDCG_u20plus
VSM_sim=cosine_up=tfidf_ip=tfidf_load=ItemAttributes	0.0040065273136995	0.0399706495607695	0.0182957702132916	0.0044272592080791	0.0187409857686431	11.68232721786306	0.3780469831053262	5877.0	75.57987256197063	0.0511104203900847	0.0151843817787418	0.0201149425287356	0.0199310582557738	0.0272270114942528	0.0467623077699094	0.00380781651581	0.0061251797940642	0.0055035604921391	0.0090312364442551	0.0182945612954737			0.25	0.0479216626698641	0.0376167409653442			0.1510196182278051	0.0208948753551967	0.0175198619051968
