model	Precision	Recall	nDCG	MAP	MRR	SEntropy	Gini	ItemCoverage	ARP	APLT	Recall_pop1	Recall_pop2_5	Recall_pop6_10	Recall_pop11_20	Recall_pop20plus	nDCG_pop1	nDCG_pop2_5	nDCG_pop6_10	nDCG_pop11_20	nDCG_pop20plus	Recall_u1	Recall_u2_5	Recall_u6_10	Recall_u11_20	Recall_u20plus	nDCG_u1	nDCG_u2_5	nDCG_u6_10	nDCG_u11_20	nDCG_u20plus
VSM_sim=cosine_up=tfidf_ip=tfidf_load=ItemAttributes	0.0039163882197528	0.0080033991099341	0.0061832963800281	0.0040395770813829	0.0111762979079786	10.686528015825544	0.2023905335100062	4384.0	97.39187971093324	0.0497474551247183	0.0	0.003053035589672	0.0048552631578947	0.0028103183055259	0.0090774232810682	0.0	0.0014167460584585	0.0021128753362326	0.0013132529849095	0.0064577379550202					0.0080033991099341					0.0061832963800281
