model	SEntropy	Gini	ItemCoverage	ARP	APLT	Precision	Recall	nDCG	MAP	MRR	Recall_pop1	Recall_pop2_5	Recall_pop6_10	Recall_pop11_20	Recall_pop21_40	Recall_pop41plus	nDCG_pop1	nDCG_pop2_5	nDCG_pop6_10	nDCG_pop11_20	nDCG_pop21_40	nDCG_pop41plus	Recall_u1	Recall_u2_5	Recall_u6_10	Recall_u11_20	Recall_u21_40	Recall_u41plus	nDCG_u1	nDCG_u2_5	nDCG_u6_10	nDCG_u11_20	nDCG_u21_40	nDCG_u41plus
FunkSVD_seed=42_e=100_bs=512_factors=64_lr=0$0001_reg_w=0$1_reg_b=0$001_it=66	10.340192822240475	0.8469400589648443	0.7625488428013225	242.44084855078097	0.00030927033957572463	0.0031564224104437023	0.030522700839259436	0.015292396077199654	0.0038992831959310803	0.019079783514879732	0.0	0.0	0.0	0.0	0.0006451612903225806	0.05420792160664139	0.0	0.0	0.0	0.0	0.00015225521459057766	0.022467094500155885					0.031286357150696956	0.028671271181593846					0.014972450748643389	0.016068080454122523
