model	Precision	Recall	nDCG	MAP	MRR	Precision_u1	Recall_u1	nDCG_u1	MAP_u1	MRR_u1
FunkSVD_seed=42_e=100_bs=512_factors=64_lr=0$0001_reg_w=0$1_reg_b=0$001	0.0028140750420011	0.0075046343846985	0.0053956224126121	0.0032386982839101	0.0107290259664565	0.0029411764705882	0.0016339869281045	0.0029762166455657	0.0038659009523833	0.0098039215686274
