model	SEntropy	Gini	ItemCoverage	ARP	APLT	Recall	nDCG	Recall_pop1	Recall_pop2_5	Recall_pop6_10	Recall_pop11_20	Recall_pop21_40	Recall_pop41plus	nDCG_pop1	nDCG_pop2_5	nDCG_pop6_10	nDCG_pop11_20	nDCG_pop21_40	nDCG_pop41plus	Recall_u1	Recall_u2_5	Recall_u6_10	Recall_u11_20	Recall_u21_40	Recall_u41plus	nDCG_u1	nDCG_u2_5	nDCG_u6_10	nDCG_u11_20	nDCG_u21_40	nDCG_u41plus
FunkSVD_seed=42_e=100_bs=512_factors=64_lr=0$0001_reg_w=0$1_reg_b=0$001_it=10	6.291403191368952	0.990950843587891	0.1215810039074241	16.73088507265522	8.70308493278421e-05	0.005749561866975807	0.0025688333072516317	0.0	0.00032104559825299044	0.022008444869343533	0.05701536936043629	0.14585719740358916	0.0	0.0	7.405430383784069e-05	0.004876312761458731	0.01334648937176303	0.05092321423088403	0.0	0.005982237990282544	0.005363378956757013	0.005254777070063694	0.004132231404958678			0.002602143252273593	0.002526465936771775	0.002098294057373368	0.0026151901655111108		
