model	SEntropy	Gini	ItemCoverage	ARP	APLT	Recall	nDCG	Recall_pop1	Recall_pop2_5	Recall_pop6_10	Recall_pop11_20	Recall_pop21_40	Recall_pop41plus	nDCG_pop1	nDCG_pop2_5	nDCG_pop6_10	nDCG_pop11_20	nDCG_pop21_40	nDCG_pop41plus	Recall_u1	Recall_u2_5	Recall_u6_10	Recall_u11_20	Recall_u21_40	Recall_u41plus	nDCG_u1	nDCG_u2_5	nDCG_u6_10	nDCG_u11_20	nDCG_u21_40	nDCG_u41plus
FunkSVD_seed=42_e=100_bs=512_factors=64_lr=0$0001_reg_w=0$1_reg_b=0$001_it=10	3.9596546077126162	0.9994438362773624	0.003790862544308783	31.13374730613289	0.0	0.008757213545904783	0.005342063151555284	0.0	0.0	0.0	0.00942578548212351	0.15642291012412143	0.7276595744680852	0.0	0.0	0.0	0.0032389794647376736	0.05969632549991619	0.5108882437457986	0.009674349674349674	0.006332695234619214	0.004583783874401723	0.0026570048309178746	0.0004306632213608958	0.0	0.005808434896203293	0.004049386806512288	0.0038332162887933685	0.0028288335201935647	0.002204380566733739	0.0
