model	SEntropy	Gini	ItemCoverage	ARP	APLT	Precision	Recall	nDCG	MAP	MRR	Recall_pop1	Recall_pop2_5	Recall_pop6_10	Recall_pop11_20	Recall_pop21_40	Recall_pop41plus	nDCG_pop1	nDCG_pop2_5	nDCG_pop6_10	nDCG_pop11_20	nDCG_pop21_40	nDCG_pop41plus	Recall_u1	Recall_u2_5	Recall_u6_10	Recall_u11_20	Recall_u21_40	Recall_u41plus	nDCG_u1	nDCG_u2_5	nDCG_u6_10	nDCG_u11_20	nDCG_u21_40	nDCG_u41plus
VSM_sim=cosine_up=tfidf_ip=tfidf_load=ItemAttributes	13.60909252423023	0.5252748846609995	0.9362938164631744	2.609658094681473	0.09086060783167739	0.0013880771478667446	0.005454639927854787	0.003589247519989729	0.0016284655543495406	0.004717693866948689	0.004754478509383429	0.0055688066507409845	0.005234079674323932	0.006392199349945829	0.005832211754149843	0.0	0.0027139538965773786	0.0032478058546610193	0.0025910839974851055	0.0027473667546631672	0.002686680718840067	0.0	0.00514016614016614	0.006566401427968767	0.004375902877099406	0.004245308356839547	0.0036233995842318975	0.005681818181818182	0.0033093996266645776	0.004378922853066632	0.0035518047400189038	0.005431417748806655	0.011785667467141565	0.006877867696815005
