model	SEntropy	Gini	ItemCoverage	ARP	APLT	Recall	nDCG	Recall_pop1	Recall_pop2_5	Recall_pop6_10	Recall_pop11_20	Recall_pop21_40	Recall_pop41plus	nDCG_pop1	nDCG_pop2_5	nDCG_pop6_10	nDCG_pop11_20	nDCG_pop21_40	nDCG_pop41plus	Recall_u1	Recall_u2_5	Recall_u6_10	Recall_u11_20	Recall_u21_40	Recall_u41plus	nDCG_u1	nDCG_u2_5	nDCG_u6_10	nDCG_u11_20	nDCG_u21_40	nDCG_u41plus
VSM_sim=cosine_up=tfidf_ip=tfidf_load=ItemAttributes	13.82857811319267	0.44091566454317976	0.9973907050019692	2.4428397136177673	0.09490867913500878	0.014828245253151568	0.006200932368967999	0.014263128711513862	0.014752861988042496	0.01395754579819715	0.01457204767063922	0.01278600269179004	0.04680851063829787	0.004942977811389564	0.005452904800233599	0.004508693247053677	0.004500245428416472	0.004148798078747457	0.009508744717906038	0.013747630747630746	0.01772618881370641	0.020179822948007835	0.015205621463568835	0.017651870592376856	0.0733901515151515	0.005629617064824114	0.007626805398933558	0.009514887329887539	0.009569862531380362	0.014677119205978152	0.020380464372911238
