model	Precision	Recall	nDCG	MAP	MRR	SEntropy	Gini	ItemCoverage	ARP	APLT	Recall_pop1	Recall_pop2_5	Recall_pop6_10	Recall_pop11_20	Recall_pop20plus	nDCG_pop1	nDCG_pop2_5	nDCG_pop6_10	nDCG_pop11_20	nDCG_pop20plus	Recall_u1	Recall_u2_5	Recall_u6_10	Recall_u11_20	Recall_u20plus	nDCG_u1	nDCG_u2_5	nDCG_u6_10	nDCG_u11_20	nDCG_u20plus
FunkSVD_seed=42_e=100_bs=512_factors=64_lr=0$0001_reg_w=0$1_reg_b=0$001	0.0016035358147349	0.0322488346485255	0.011959417649969	0.0019569411568229	0.009131230550477	6.176254364477463	0.0027813844572615	254.0	22.335946962778973	0.0	0.0	0.0	0.0026655035378501	0.1456301914048393	0.5587593728698023	0.0	0.0	0.0005437912604512	0.0323093648818788	0.1800999855967819	0.0352105417105417	0.0250107172993635	0.0128361254279597	0.0049849471399565	0.0025592737457144	0.0128895196539764	0.0096236590955591	0.006725968403859	0.0037546551989222	0.0022001497785151
