model	Precision	Recall	nDCG	MAP	MRR	SEntropy	Gini	ItemCoverage	ARP	APLT	Recall_pop1	Recall_pop2_5	Recall_pop6_10	Recall_pop11_20	Recall_pop20plus	nDCG_pop1	nDCG_pop2_5	nDCG_pop6_10	nDCG_pop11_20	nDCG_pop20plus	Recall_u1	Recall_u2_5	Recall_u6_10	Recall_u11_20	Recall_u20plus	nDCG_u1	nDCG_u2_5	nDCG_u6_10	nDCG_u11_20	nDCG_u20plus
VSM_sim=cosine_up=tfidf_ip=tfidf_load=ItemAttributes	0.0010775862068965	0.008334195750682	0.0045210017326194	0.0014006916169364	0.00516976162678	13.726839170478634	0.5171384002750721	19923.0	2.5319093366452363	0.0918085184102864	0.0075180505847574	0.0084720954691984	0.0084339101352333	0.0082340195016251	0.0079754601226993	0.0034726068516172	0.0040668388089264	0.0034001331275906	0.0032327474648139	0.0031059702640547	0.0077487135204959	0.0099646399622936	0.0118336053576851	0.0084441288600078	0.0074212345621801	0.0041346837386207	0.0055392718943725	0.0063185036686258	0.0064290501014915	0.0096492168996135
