model	SEntropy	Gini	ItemCoverage	ARP	APLT	Precision	Recall	nDCG	MAP	MRR	Recall_pop1	Recall_pop2_5	Recall_pop6_10	Recall_pop11_20	Recall_pop21_40	Recall_pop41plus	nDCG_pop1	nDCG_pop2_5	nDCG_pop6_10	nDCG_pop11_20	nDCG_pop21_40	nDCG_pop41plus	Recall_u1	Recall_u2_5	Recall_u6_10	Recall_u11_20	Recall_u21_40	Recall_u41plus	nDCG_u1	nDCG_u2_5	nDCG_u6_10	nDCG_u11_20	nDCG_u21_40	nDCG_u41plus
FunkSVD_seed=42_e=100_bs=512_factors=64_lr=0$0001_reg_w=0$1_reg_b=0$001_it=10	4.965538766120468	0.9988622126286898	0.006203229617959827	27.4538152463747	0.0	0.0020729079154034407	0.016703569815441355	0.007961531682987877	0.002181616273260524	0.007994962983776728	0.0	0.0	0.0	0.04286746117732033	0.30320023927022577	0.8680851063829788	0.0	0.0	0.0	0.011792078597913144	0.09729149831674179	0.5470257353000771	0.018397507897507895	0.012485765794071752	0.005505632911389866	0.004079150038507316	0.002650235208374743	0.0	0.008622989216621649	0.006248410854493861	0.004397415522624777	0.0033768536357579593	0.0035175662559909743	0.0
