model	SEntropy	Gini	ItemCoverage	ARP	APLT	Precision	Recall	nDCG	MAP	MRR	Recall_pop1	Recall_pop2_5	Recall_pop6_10	Recall_pop11_20	Recall_pop21_40	Recall_pop41plus	nDCG_pop1	nDCG_pop2_5	nDCG_pop6_10	nDCG_pop11_20	nDCG_pop21_40	nDCG_pop41plus	Recall_u1	Recall_u2_5	Recall_u6_10	Recall_u11_20	Recall_u21_40	Recall_u41plus	nDCG_u1	nDCG_u2_5	nDCG_u6_10	nDCG_u11_20	nDCG_u21_40	nDCG_u41plus
VSM_sim=cosine_up=tfidf_ip=tfidf_load=ItemAttributes	12.141028972160758	0.4799328931248214	0.996844003606853	8.18533219364364	0.07655606496231254	0.0022208407801693995	0.021664985947436127	0.010390149756340606	0.0026970681016079473	0.011461406380710856	0.018671980431848853	0.019499022054270673	0.022703324921414973	0.026149531558185404	0.03443813131313131	0.039015606242496996	0.005798779024043088	0.007151725296499715	0.007302624198049564	0.008486724484248566	0.009631458233415921	0.010306508262183545	0.016001936410768944	0.0224175198580576	0.025427506752700054	0.020452057591688912	0.007518796992481203		0.007632255224602075	0.010688657235071501	0.012538475433722263	0.010054358537061379	0.004461189809000502	
