model	SEntropy	Gini	ItemCoverage	ARP	APLT	Precision	Recall	nDCG	MAP	MRR	Recall_pop1	Recall_pop2_5	Recall_pop6_10	Recall_pop11_20	Recall_pop21_40	Recall_pop41plus	nDCG_pop1	nDCG_pop2_5	nDCG_pop6_10	nDCG_pop11_20	nDCG_pop21_40	nDCG_pop41plus	Recall_u1	Recall_u2_5	Recall_u6_10	Recall_u11_20	Recall_u21_40	Recall_u41plus	nDCG_u1	nDCG_u2_5	nDCG_u6_10	nDCG_u11_20	nDCG_u21_40	nDCG_u41plus
VSM_sim=cosine_up=tfidf_ip=tfidf_load=ItemAttributes	12.544926684248765	0.7684439928394252	0.6885584875935408	23.330635204733902	0.06504730248018409	0.0023304233480658946	0.009865915150865963	0.006383314883100048	0.0027759166395613048	0.008153408810895022	0.0	0.00782160093193543	0.007026154837721018	0.010342023885689913	0.009024064171122994	0.010637345139453476	0.0	0.0038886589055491666	0.003908376966264964	0.005743532340466591	0.0044788197480788465	0.005652647724829348	0.0	0.0109151973131822	0.011277482941622442	0.008311767392297153	0.004505542957923912	0.0035380098216257734	0.0	0.006718545659926567	0.007048944466812973	0.005550327259031588	0.004137358783395116	0.0041339528586523105
