model	SEntropy	Gini	ItemCoverage	ARP	APLT	Precision	Recall	nDCG	MAP	MRR	Recall_pop1	Recall_pop2_5	Recall_pop6_10	Recall_pop11_20	Recall_pop21_40	Recall_pop41plus	nDCG_pop1	nDCG_pop2_5	nDCG_pop6_10	nDCG_pop11_20	nDCG_pop21_40	nDCG_pop41plus	Recall_u1	Recall_u2_5	Recall_u6_10	Recall_u11_20	Recall_u21_40	Recall_u41plus	nDCG_u1	nDCG_u2_5	nDCG_u6_10	nDCG_u11_20	nDCG_u21_40	nDCG_u41plus
FunkSVD_seed=42_e=100_bs=512_factors=64_lr=0$0001_reg_w=0$1_reg_b=0$001_it=23	4.888492889176248	0.9988584736050043	0.00265852697912564	240.62220659677834	0.0	0.0029513825473937976	0.023549373517495475	0.011304222956906907	0.0032092045064125592	0.011260655237353829	0.0	0.0	0.0	0.0	0.0	0.5729429774205893	0.0	0.0	0.0	0.0	0.0	0.21351380828741318	0.02186289228957781	0.028043576253508243	0.02186647115126168	0.0023680969972530073	0.0011428571428571427	0.0	0.010224006943297559	0.013974062059821064	0.012867566670038355	0.0034922293614601213	0.0035846914881337375	0.0
