model	SEntropy	Gini	ItemCoverage	ARP	APLT	Recall	nDCG	Recall_pop1	Recall_pop2_5	Recall_pop6_10	Recall_pop11_20	Recall_pop21_40	Recall_pop41plus	nDCG_pop1	nDCG_pop2_5	nDCG_pop6_10	nDCG_pop11_20	nDCG_pop21_40	nDCG_pop41plus	Recall_u1	Recall_u2_5	Recall_u6_10	Recall_u11_20	Recall_u21_40	Recall_u41plus	nDCG_u1	nDCG_u2_5	nDCG_u6_10	nDCG_u11_20	nDCG_u21_40	nDCG_u41plus
FunkSVD_seed=42_e=100_bs=512_factors=64_lr=0$0001_reg_w=0$1_reg_b=0$001_it=23	4.314154241475918	0.9993077434403627	0.0020677432059866088	268.7235160901486	0.0	0.012926219878580713	0.007850190155628196	0.0	0.0	0.0	0.0	0.0	0.31058808521495085	0.0	0.0	0.0	0.0	0.0	0.1470800141564747	0.011924944020653592	0.015573390352037857	0.011880587766663717	0.0023680969972530073	0.0011428571428571427	0.0	0.007060097836582056	0.0097678719617837	0.008914009686500952	0.005345967939653618	0.00555449775494218	0.0
