model	SEntropy	Gini	ItemCoverage	ARP	APLT	Recall	nDCG	Recall_pop1	Recall_pop2_5	Recall_pop6_10	Recall_pop11_20	Recall_pop21_40	Recall_pop41plus	nDCG_pop1	nDCG_pop2_5	nDCG_pop6_10	nDCG_pop11_20	nDCG_pop21_40	nDCG_pop41plus	Recall_u1	Recall_u2_5	Recall_u6_10	Recall_u11_20	Recall_u21_40	Recall_u41plus	nDCG_u1	nDCG_u2_5	nDCG_u6_10	nDCG_u11_20	nDCG_u21_40	nDCG_u41plus
VSM_sim=cosine_up=tfidf_ip=tfidf_load=ItemAttributes	11.053383427901576	0.7171329276925389	0.9753531710249475	26.677267075918873	0.08864325122387132	0.0102960784813544	0.006377128935406763	0.008467841326871657	0.009467356820838204	0.018867924528301886	0.027738264580369845	0.0457516339869281	0.03617517847336628	0.004616770524979575	0.0038252510782776374	0.007790009949989572	0.013854211117612618	0.013174496656170386	0.011925909748808272	0.009467120181405895	0.010445516336831724	0.01117647313902515	0.003056203056203056	0.013157894736842105		0.005942216724901705	0.006548396353030509	0.006494236777827689	0.0023436743324098354	0.018348359547343204	
