model	SEntropy	Gini	ItemCoverage	ARP	APLT	Recall	nDCG	Recall_pop1	Recall_pop2_5	Recall_pop6_10	Recall_pop11_20	Recall_pop21_40	Recall_pop41plus	nDCG_pop1	nDCG_pop2_5	nDCG_pop6_10	nDCG_pop11_20	nDCG_pop21_40	nDCG_pop41plus	Recall_u1	Recall_u2_5	Recall_u6_10	Recall_u11_20	Recall_u21_40	Recall_u41plus	nDCG_u1	nDCG_u2_5	nDCG_u6_10	nDCG_u11_20	nDCG_u21_40	nDCG_u41plus
FunkSVD_seed=42_e=100_bs=512_factors=64_lr=0$0001_reg_w=0$1_reg_b=0$001_it=15	4.345773276506985	0.9993026270330779	0.004923198109491926	34.43331628739453	0.0	0.007491899886832412	0.005078060813003432	0.0	0.0	0.0	0.0006314460113660282	0.0803780322620367	0.43934426229508194	0.0	0.0	0.0	0.00019992174400821792	0.028977950384834094	0.2887307193826794	0.008207821822162908	0.005770921866192512	0.003095550012630098	0.0005896226415094339	0.0	0.0	0.005481534320904423	0.004058266587127385	0.0035742540670147755	0.0008942298525429318	0.0	0.0
