model	SEntropy	Gini	ItemCoverage	ARP	APLT	Precision	Recall	nDCG	MAP	MRR	Recall_pop1	Recall_pop2_5	Recall_pop6_10	Recall_pop11_20	Recall_pop21_40	Recall_pop41plus	nDCG_pop1	nDCG_pop2_5	nDCG_pop6_10	nDCG_pop11_20	nDCG_pop21_40	nDCG_pop41plus	Recall_u1	Recall_u2_5	Recall_u6_10	Recall_u11_20	Recall_u21_40	Recall_u41plus	nDCG_u1	nDCG_u2_5	nDCG_u6_10	nDCG_u11_20	nDCG_u21_40	nDCG_u41plus
VSM_sim=cosine_up=tfidf_ip=tfidf_load=ItemAttributes	12.196337314567819	0.45476726551221897	0.9559663360384731	7.605890123552723	0.08583417514958426	0.0037221229310746753	0.007372525901753625	0.005691928820360482	0.003826668492143665	0.01015696018609998	0.00873907615480649	0.00667147293320014	0.00798286392746399	0.009246155297669591	0.009652509652509652	0.0	0.0051565952128894265	0.004270310289676781	0.004338701236679628	0.0038844087002149145	0.004290309971721071	0.0	0.004860535763601215	0.0072297673001485326	0.011649370993224816	0.004097149989598502	0.0		0.0043016243775512485	0.005400845466578329	0.008995671515789375	0.005016698971430138	0.0	
