model	SEntropy	Gini	ItemCoverage	ARP	APLT	Recall	nDCG	Recall_pop1	Recall_pop2_5	Recall_pop6_10	Recall_pop11_20	Recall_pop21_40	Recall_pop41plus	nDCG_pop1	nDCG_pop2_5	nDCG_pop6_10	nDCG_pop11_20	nDCG_pop21_40	nDCG_pop41plus	Recall_u1	Recall_u2_5	Recall_u6_10	Recall_u11_20	Recall_u21_40	Recall_u41plus	nDCG_u1	nDCG_u2_5	nDCG_u6_10	nDCG_u11_20	nDCG_u21_40	nDCG_u41plus
FunkSVD_seed=42_e=100_bs=512_factors=64_lr=0$0001_reg_w=0$1_reg_b=0$001_it=15	4.725139796430725	0.9972015543512346	0.027201683198076344	32.875981039707824	0.0	0.0028296460377887243	0.00208825763592825	0.0	0.0	0.0	0.0034531559581092554	0.153989703989704	0.5714285714285714	0.0	0.0	0.0	0.00125026807781486	0.06681350211423172	0.4838361153192202	0.002475638142580976	0.0030889075082623473	0.0019305138075902195	0.005383303823201522	0.0		0.0017559741930086217	0.002209153340165792	0.00176078754069722	0.005407402534132902	0.0	
