model	Precision	Recall	nDCG	MAP	MRR	SEntropy	Gini	ItemCoverage	ARP	APLT	Recall_pop1	Recall_pop2_5	Recall_pop6_10	Recall_pop11_20	Recall_pop20plus	nDCG_pop1	nDCG_pop2_5	nDCG_pop6_10	nDCG_pop11_20	nDCG_pop20plus	Recall_u1	Recall_u2_5	Recall_u6_10	Recall_u11_20	Recall_u20plus	nDCG_u1	nDCG_u2_5	nDCG_u6_10	nDCG_u11_20	nDCG_u20plus
FunkSVD_seed=42_e=100_bs=512_factors=64_lr=0$0001_reg_w=0$1_reg_b=0$001	0.0012355272359934	0.0047148369849748	0.0028901201279609	0.001349156123198	0.0044950427378578	5.4116983027366565	0.0046322235429158	289.0	29.108776905742484	7.77061154712876e-06	0.0	0.0	3.458173392813916e-05	0.0071799226342107	0.258165548098434	0.0	0.0	1.1264744589794951e-05	0.0022315377596857	0.0953161925814236	0.0048126997277784	0.004900153609831	0.0034223528409574	0.0095895761930894	0.0	0.0027138766745218	0.0029786375980381	0.0024639141136081	0.006947332365071	0.0
