model	Precision	Recall	nDCG	MAP	MRR	SEntropy	Gini	ItemCoverage	ARP	APLT	Recall_pop1	Recall_pop2_5	Recall_pop6_10	Recall_pop11_20	Recall_pop20plus	nDCG_pop1	nDCG_pop2_5	nDCG_pop6_10	nDCG_pop11_20	nDCG_pop20plus	Recall_u1	Recall_u2_5	Recall_u6_10	Recall_u11_20	Recall_u20plus	nDCG_u1	nDCG_u2_5	nDCG_u6_10	nDCG_u11_20	nDCG_u20plus
VSM_sim=cosine_up=tfidf_ip=tfidf_load=ItemAttributes	0.0030965887015308	0.0121919626448052	0.0077180908191687	0.0035854948544384	0.0115318579037822	12.201282167645015	0.5438817459855175	6547.0	7.411958971171031	0.0899642551868832	0.0124843945068664	0.0107711515758184	0.0133473554030665	0.0178790451929427	0.0158197507190795	0.0060698966748339	0.0057521369922128	0.0059266560293494	0.0061051898746757	0.0058945299318149	0.0082445654318065	0.0122701755722283	0.0173228057779552	0.0079311420844601	0.0217412217412217	0.0056787277422521	0.0074927295619669	0.0115595458105331	0.0061414698086647	0.0174815227220137
