model	Precision	Recall	nDCG	MAP	MRR	Precision_u1	Recall_u1	nDCG_u1	MAP_u1	MRR_u1
VSM_sim=cosine_up=tfidf_ip=tfidf_load=ItemAttributes	0.0030117656256107572	0.02195583910195059	0.011487808311394218	0.0036034785648124566	0.013207116152649231					
