model	SEntropy	Gini	ItemCoverage	ARP	APLT	Precision	Recall	nDCG	MAP	MRR	Recall_pop1	Recall_pop2_5	Recall_pop6_10	Recall_pop11_20	Recall_pop21_40	Recall_pop41plus	nDCG_pop1	nDCG_pop2_5	nDCG_pop6_10	nDCG_pop11_20	nDCG_pop21_40	nDCG_pop41plus	Recall_u1	Recall_u2_5	Recall_u6_10	Recall_u11_20	Recall_u21_40	Recall_u41plus	nDCG_u1	nDCG_u2_5	nDCG_u6_10	nDCG_u11_20	nDCG_u21_40	nDCG_u41plus
VSM_sim=cosine_up=tfidf_ip=tfidf_load=ItemAttributes	12.226531027197064	0.8129191111096761	0.602451752658527	33.70184096139095	0.06099645687986266	0.0024436570844139243	0.010518968911324643	0.006728602756187043	0.002868825702956543	0.008392776696462271	0.0	0.005573248407643312	0.007524271844660194	0.009253525971792227	0.010689482051711155	0.010906843819279356	0.0	0.0023005068613254245	0.003930241079126372	0.004907108546100457	0.005468547011140056	0.005859663974947198			0.012468218267162136	0.010997188688605919	0.006276702117989273	0.003209456991847555			0.007813197181741671	0.00690715808934792	0.004265811779336497	0.003693022696576757
