model	SEntropy	Gini	ItemCoverage	ARP	APLT	Recall	nDCG	Recall_pop1	Recall_pop2_5	Recall_pop6_10	Recall_pop11_20	Recall_pop21_40	Recall_pop41plus	nDCG_pop1	nDCG_pop2_5	nDCG_pop6_10	nDCG_pop11_20	nDCG_pop21_40	nDCG_pop41plus	Recall_u1	Recall_u2_5	Recall_u6_10	Recall_u11_20	Recall_u21_40	Recall_u41plus	nDCG_u1	nDCG_u2_5	nDCG_u6_10	nDCG_u11_20	nDCG_u21_40	nDCG_u41plus
FunkSVD_seed=42_e=100_bs=512_factors=64_lr=0$0001_reg_w=0$1_reg_b=0$001_it=17	7.135472820482095	0.9949451122526899	0.027717605356439544	318.64397852211715	0.0	0.03048167493775014	0.015472227963557959	0.0	0.0	0.0	0.0	0.00016735001255125095	0.07057913067137375	0.0	0.0	0.0	0.0	4.5601010875742675e-05	0.03104299400483758			0.03183062781146098	0.03133785348106499	0.02822470684483229	0.01906245666962994			0.015061586033172258	0.01522283232473732	0.0173423397049439	0.015729577230003074
