model	Precision	Recall	nDCG	MAP	MRR	SEntropy	Gini	ItemCoverage	ARP	APLT	Recall_pop1	Recall_pop2_5	Recall_pop6_10	Recall_pop11_20	Recall_pop20plus	nDCG_pop1	nDCG_pop2_5	nDCG_pop6_10	nDCG_pop11_20	nDCG_pop20plus	Recall_u1	Recall_u2_5	Recall_u6_10	Recall_u11_20	Recall_u20plus	nDCG_u1	nDCG_u2_5	nDCG_u6_10	nDCG_u11_20	nDCG_u20plus
VSM_sim=cosine_up=tfidf_ip=tfidf_load=ItemAttributes	0.0017233444131935	0.0352720165899764	0.0135736243169537	0.0021649973492455	0.0108196557995264	12.8364845232151	0.2809681408108775	18062.0	32.31335281440626	0.0683844102713957	0.029585798816568	0.0229896496815286	0.0257189089227924	0.028617088235833	0.0377582392124543	0.0060697574665838	0.0062634767802551	0.0079584626851943	0.0092711125587529	0.0129580743236086			0.039450527962456	0.0363601279082589	0.0242189700449118			0.0148976728847466	0.0137509170403803	0.0104717472429851
